-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/11/2015 through 12/06/2017 in LST
Location: Latitude  28.6324   Longitude 77.2188 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,RH2M,PRECTOTCORR,WS10M
2015,1,27,10,18.03,5.5,5.65,43.6,0.0,2.61
2015,1,27,11,19.32,5.49,5.65,40.19,0.0,2.7
2015,1,27,12,20.04,4.9,5.43,36.9,0.0,3.18
2015,1,27,13,20.24,4.16,5.16,34.62,0.0,3.74
2015,1,27,14,19.88,3.47,4.92,33.73,0.0,4.16
2015,1,27,15,18.96,2.89,4.72,34.27,0.0,4.28
2015,1,27,16,16.05,3.92,5.08,44.31,0.0,2.83
2015,1,27,17,12.5,3.25,4.84,53.16,0.0,3.18
2015,1,27,18,11.61,2.61,4.62,53.85,0.0,3.42
2015,1,27,19,10.97,2.1,4.45,54.15,0.0,3.69
2015,1,27,20,10.29,1.59,4.29,54.65,0.0,3.88
2015,1,27,21,9.47,0.98,4.11,55.32,0.0,3.84
2015,1,27,22,8.6,0.25,3.9,55.68,0.0,3.69
2015,1,27,23,7.78,-0.49,3.69,55.69,0.0,3.54
2015,1,28,0,7.1,-1.05,3.54,55.96,0.0,3.5
2015,1,28,1,6.55,-1.36,3.46,56.79,0.0,3.53
2015,1,28,2,5.98,-1.45,3.44,58.71,0.0,3.46
2015,1,28,3,5.39,-1.39,3.46,61.5,0.0,3.36
2015,1,28,4,4.8,-1.19,3.51,65.0,0.0,3.22
2015,1,28,5,4.2,-0.86,3.6,69.54,0.0,3.07
2015,1,28,6,3.91,-0.52,3.69,72.77,0.0,2.97
2015,1,28,7,6.37,-0.13,3.79,63.0,0.0,4.18
2015,1,28,8,8.99,0.37,3.93,54.65,0.0,3.68
2015,1,28,9,13.56,0.66,4.01,41.2,0.0,3.57
2015,1,28,10,17.35,0.4,3.94,31.73,0.0,3.13
2015,1,28,11,18.57,0.4,3.94,29.36,0.0,2.52
2015,1,28,12,19.23,0.2,3.89,27.78,0.0,2.48
2015,1,28,13,19.39,-0.09,3.81,26.92,0.0,2.91
2015,1,28,14,18.98,-0.34,3.74,27.09,0.0,3.33
2015,1,28,15,18.06,-0.5,3.7,28.39,0.0,3.25
2015,1,28,16,14.79,2.47,4.61,43.53,0.0,2.24
2015,1,28,17,11.43,1.24,4.2,49.43,0.0,2.74
2015,1,28,18,10.22,0.68,4.03,51.45,0.0,3.0
2015,1,28,19,9.31,0.24,3.9,52.96,0.0,3.2
2015,1,28,20,8.63,-0.16,3.79,53.91,0.0,3.35
2015,1,28,21,8.15,-0.51,3.69,54.24,0.0,3.48
2015,1,28,22,7.65,-0.81,3.61,54.91,0.0,3.56
2015,1,28,23,7.02,-1.08,3.54,56.22,0.0,3.5
2015,1,29,0,6.3,-1.35,3.47,57.89,0.0,3.37
2015,1,29,1,5.6,-1.65,3.39,59.34,0.0,3.23
2015,1,29,2,4.92,-1.95,3.32,60.9,0.0,3.1
2015,1,29,3,4.31,-2.26,3.24,62.01,0.0,3.02
2015,1,29,4,3.83,-2.48,3.19,63.17,0.0,2.97
2015,1,29,5,3.42,-2.67,3.14,64.05,0.0,2.95
2015,1,29,6,3.25,-2.83,3.1,64.06,0.0,2.91
2015,1,29,7,6.61,-2.43,3.19,52.18,0.0,3.24
2015,1,29,8,9.58,-2.31,3.22,43.07,0.0,3.13
2015,1,29,9,13.92,-1.91,3.32,33.35,0.0,3.03
2015,1,29,10,17.06,-2.5,3.17,26.04,0.0,3.33
2015,1,29,11,18.34,-3.07,3.03,22.95,0.0,3.62
2015,1,29,12,19.17,-3.85,2.86,20.55,0.0,4.42
2015,1,29,13,19.48,-4.61,2.69,18.95,0.0,5.22
2015,1,29,14,19.21,-5.13,2.58,18.48,0.0,5.68
2015,1,29,15,18.33,-5.06,2.6,19.67,0.0,5.54
2015,1,29,16,14.99,-2.4,3.21,30.02,0.0,3.41
2015,1,29,17,11.05,-2.06,3.28,39.7,0.0,3.51
2015,1,29,18,10.03,-2.45,3.19,41.37,0.0,3.59
2015,1,29,19,9.29,-2.78,3.1,42.28,0.0,3.64
2015,1,29,20,8.61,-3.05,3.04,43.43,0.0,3.67
2015,1,29,21,7.98,-3.25,2.99,44.6,0.0,3.69
2015,1,29,22,7.42,-3.38,2.96,45.88,0.0,3.71
2015,1,29,23,6.91,-3.42,2.95,47.35,0.0,3.73
2015,1,30,0,6.5,-3.45,2.95,48.7,0.0,3.79
2015,1,30,1,6.18,-3.45,2.95,49.77,0.0,3.88
2015,1,30,2,5.65,-3.35,2.97,51.95,0.0,3.74
2015,1,30,3,4.96,-3.22,3.0,55.04,0.0,3.54
2015,1,30,4,4.39,-3.12,3.03,57.86,0.0,3.43
2015,1,30,5,3.85,-3.04,3.04,60.32,0.0,3.3
2015,1,30,6,3.67,-2.99,3.05,61.33,0.0,3.23
2015,1,30,7,6.86,-2.73,3.11,50.13,0.0,4.54
2015,1,30,8,9.9,-2.3,3.21,42.12,0.0,4.03
2015,1,30,9,14.48,-1.58,3.39,32.9,0.0,4.03
2015,1,30,10,18.6,-2.19,3.24,24.19,0.0,5.52
2015,1,30,11,20.0,-2.7,3.12,21.33,0.0,5.43
2015,1,30,12,20.74,-3.24,2.99,19.51,0.0,5.66
2015,1,30,13,20.93,-3.75,2.88,18.56,0.0,6.09
2015,1,30,14,20.63,-4.13,2.79,18.31,0.0,6.08
2015,1,30,15,19.69,-4.04,2.82,19.61,0.0,5.67
2015,1,30,16,16.16,-1.54,3.42,29.68,0.0,3.48
2015,1,30,17,11.87,-1.42,3.44,39.46,0.0,3.61
2015,1,30,18,10.84,-1.94,3.31,40.67,0.0,3.72
2015,1,30,19,10.11,-2.36,3.21,41.43,0.0,3.8
2015,1,30,20,9.54,-2.75,3.11,41.71,0.0,3.93
2015,1,30,21,8.94,-3.01,3.05,42.6,0.0,3.97
2015,1,30,22,8.3,-3.21,3.0,43.75,0.0,3.95
2015,1,30,23,7.71,-3.4,2.96,44.92,0.0,3.91
2015,1,31,0,7.12,-3.57,2.92,46.12,0.0,3.84
2015,1,31,1,6.62,-3.75,2.88,47.06,0.0,3.84
2015,1,31,2,6.09,-3.84,2.86,48.46,0.0,3.72
2015,1,31,3,5.58,-3.88,2.85,50.01,0.0,3.61
2015,1,31,4,5.21,-3.95,2.84,51.12,0.0,3.59
2015,1,31,5,4.93,-4.01,2.83,51.96,0.0,3.56
2015,1,31,6,4.94,-4.03,2.82,51.76,0.0,3.54
2015,1,31,7,8.1,-4.13,2.8,41.37,0.0,4.86
2015,1,31,8,10.87,-3.66,2.9,35.58,0.0,4.15
2015,1,31,9,15.18,-2.99,3.06,28.32,0.0,3.97
2015,1,31,10,19.77,-3.84,2.86,19.8,0.0,5.56
2015,1,31,11,21.64,-4.2,2.78,17.14,0.0,5.24
2015,1,31,12,22.82,-3.93,2.84,16.27,0.0,5.08
2015,1,31,13,23.44,-3.38,2.97,16.37,0.0,4.97
2015,1,31,14,23.3,-2.89,3.09,17.17,0.0,4.85
2015,1,31,15,22.32,-1.84,3.35,19.74,0.0,4.23
2015,1,31,16,18.07,2.55,4.63,35.47,0.0,2.78
2015,1,31,17,14.39,1.31,4.22,40.91,0.0,3.24
2015,1,31,18,13.39,0.82,4.07,42.15,0.0,3.25
2015,1,31,19,12.7,0.47,3.96,42.94,0.0,3.2
2015,1,31,20,12.24,0.11,3.86,43.16,0.0,3.04
2015,1,31,21,12.21,-0.34,3.74,41.91,0.0,2.72
2015,1,31,22,12.4,-0.85,3.6,39.84,0.0,2.32
2015,1,31,23,12.42,-1.33,3.48,38.46,0.0,1.8
2015,2,1,0,12.91,-1.73,3.37,36.06,0.0,1.3
2015,2,1,1,12.81,-1.76,3.37,36.3,0.0,0.93
2015,2,1,2,12.04,-1.56,3.42,38.74,0.0,0.77
2015,2,1,3,11.49,-1.52,3.43,40.29,0.0,0.6
2015,2,1,4,10.92,-1.52,3.43,41.85,0.0,0.44
2015,2,1,5,10.11,-1.81,3.35,43.16,0.0,0.9
2015,2,1,6,8.46,-1.7,3.37,48.55,0.0,1.46
2015,2,1,7,10.2,-0.11,3.82,48.95,0.0,1.86
2015,2,1,8,13.14,-1.07,3.53,37.26,0.0,2.3
2015,2,1,9,17.24,-0.76,3.62,29.36,0.0,2.44
2015,2,1,10,20.98,-1.21,3.5,22.47,0.0,3.14
2015,2,1,11,22.24,-0.98,3.56,21.14,0.0,3.01
2015,2,1,12,22.87,-0.77,3.62,20.66,0.0,2.93
2015,2,1,13,22.99,-0.6,3.67,20.78,0.0,2.9
2015,2,1,14,22.31,-0.38,3.73,22.0,0.0,2.85
2015,2,1,15,21.22,0.32,3.93,24.77,0.0,2.7
2015,2,1,16,18.19,4.96,5.49,41.74,0.0,1.96
2015,2,1,17,16.08,3.81,5.04,43.84,0.0,2.16
2015,2,1,18,15.4,2.17,4.5,40.94,0.0,1.96
2015,2,1,19,15.09,1.4,4.25,39.49,0.0,1.53
2015,2,1,20,14.63,1.07,4.15,39.74,0.0,1.22
2015,2,1,21,13.86,1.61,4.32,43.46,0.0,1.9
2015,2,1,22,12.87,1.96,4.43,47.51,0.0,2.61
2015,2,1,23,12.38,1.84,4.38,48.47,0.0,3.05
2015,2,2,0,12.31,1.65,4.32,48.0,0.0,3.11
2015,2,2,1,11.12,1.43,4.25,51.08,0.0,3.11
2015,2,2,2,10.19,1.16,4.17,53.31,0.0,3.11
2015,2,2,3,9.29,0.84,4.08,55.42,0.0,3.06
2015,2,2,4,8.75,0.67,4.03,56.79,0.0,3.0
2015,2,2,5,8.41,0.58,4.0,57.72,0.0,2.96
2015,2,2,6,8.47,0.7,4.03,57.96,0.0,2.86
2015,2,2,7,11.8,1.51,4.27,49.18,0.0,2.92
2015,2,2,8,14.45,1.34,4.21,40.81,0.0,3.02
2015,2,2,9,17.94,1.8,4.36,33.83,0.0,3.34
2015,2,2,10,21.69,1.37,4.22,25.95,0.0,4.55
2015,2,2,11,23.37,1.35,4.22,23.41,0.0,4.29
2015,2,2,12,24.31,1.21,4.18,21.89,0.0,4.31
2015,2,2,13,24.64,1.13,4.16,21.34,0.0,4.28
2015,2,2,14,24.46,1.32,4.22,21.88,0.0,3.89
2015,2,2,15,23.36,2.51,4.6,25.47,0.0,2.98
2015,2,2,16,19.93,6.76,6.2,42.3,0.0,2.24
2015,2,2,17,17.17,5.28,5.59,45.36,0.0,2.89
2015,2,2,18,16.11,4.63,5.34,46.39,0.0,3.21
2015,2,2,19,15.57,4.15,5.16,46.43,0.01,3.41
2015,2,2,20,15.37,3.93,5.07,46.22,0.0,3.63
2015,2,2,21,14.29,3.83,5.04,49.27,0.0,3.66
2015,2,2,22,13.3,3.73,5.01,52.22,0.03,3.76
2015,2,2,23,12.63,3.7,5.0,54.43,0.03,3.83
2015,2,3,0,12.37,3.98,5.1,56.46,4.73,4.1
2015,2,3,1,11.6,4.68,5.35,62.29,7.0,4.19
2015,2,3,2,10.9,5.22,5.56,67.8,7.08,4.22
2015,2,3,3,10.6,5.72,5.76,71.64,1.29,4.44
2015,2,3,4,10.38,6.1,5.91,74.6,0.15,4.26
2015,2,3,5,10.44,6.26,5.97,75.11,0.02,4.29
2015,2,3,6,10.95,5.77,5.77,70.24,0.01,4.84
2015,2,3,7,11.72,5.44,5.63,65.2,0.0,4.64
2015,2,3,8,13.53,5.22,5.54,57.03,0.0,3.87
2015,2,3,9,16.58,4.58,5.29,44.78,0.0,3.44
2015,2,3,10,19.63,4.22,5.16,36.07,0.0,3.08
2015,2,3,11,22.25,4.24,5.17,30.74,0.0,2.22
2015,2,3,12,23.73,4.47,5.26,28.57,0.0,1.64
2015,2,3,13,24.27,4.74,5.37,28.21,0.0,1.93
2015,2,3,14,24.03,4.93,5.44,28.98,0.0,2.53
2015,2,3,15,22.98,5.26,5.57,31.61,0.0,3.1
2015,2,3,16,19.7,7.7,6.6,45.79,0.0,2.35
2015,2,3,17,16.22,6.67,6.14,53.07,0.0,3.0
2015,2,3,18,15.11,6.17,5.92,55.0,0.0,3.16
2015,2,3,19,14.26,5.98,5.84,57.37,0.0,3.27
2015,2,3,20,13.46,6.01,5.85,60.57,0.0,3.39
2015,2,3,21,12.68,6.27,5.95,64.85,0.0,3.41
2015,2,3,22,11.89,6.67,6.12,70.26,0.0,3.37
2015,2,3,23,11.15,7.09,6.3,75.94,0.0,3.35
2015,2,4,0,10.44,7.45,6.46,81.62,2.13,3.34
2015,2,4,1,9.73,7.79,6.61,87.55,2.13,3.31
2015,2,4,2,9.05,7.88,6.65,92.17,2.13,3.18
2015,2,4,3,8.48,7.86,6.65,95.78,0.0,3.08
2015,2,4,4,8.04,7.85,6.64,98.55,0.0,3.06
2015,2,4,5,7.68,7.86,6.64,100.0,0.0,3.07
2015,2,4,6,7.65,7.94,6.67,100.0,0.0,3.15
2015,2,4,7,9.98,8.71,7.03,91.65,0.0,4.35
2015,2,4,8,12.52,9.6,7.47,82.31,0.0,3.61
2015,2,4,9,17.15,8.91,7.13,58.3,0.0,4.15
2015,2,4,10,20.35,7.31,6.39,42.78,0.0,3.87
2015,2,4,11,21.9,6.55,6.06,36.86,0.0,3.62
2015,2,4,12,22.99,5.69,5.72,32.54,0.0,3.73
2015,2,4,13,23.5,4.79,5.38,29.65,0.0,3.98
2015,2,4,14,23.32,3.96,5.07,28.23,0.0,4.22
2015,2,4,15,22.34,3.51,4.92,29.07,0.0,4.21
2015,2,4,16,19.03,5.36,5.61,40.62,0.0,2.78
2015,2,4,17,15.05,4.59,5.31,49.51,0.0,3.3
2015,2,4,18,13.91,3.79,5.01,50.33,0.0,3.46
2015,2,4,19,12.99,3.13,4.78,51.02,0.0,3.54
2015,2,4,20,12.08,2.64,4.62,52.36,0.0,3.6
2015,2,4,21,11.25,2.45,4.56,54.59,0.0,3.62
2015,2,4,22,10.47,2.44,4.55,57.36,0.0,3.62
2015,2,4,23,9.76,2.49,4.57,60.4,0.0,3.6
2015,2,5,0,9.08,2.62,4.61,63.76,0.0,3.57
2015,2,5,1,8.43,2.84,4.69,67.74,0.0,3.54
2015,2,5,2,7.75,3.06,4.77,72.11,0.0,3.44
2015,2,5,3,7.08,3.24,4.83,76.41,0.0,3.34
2015,2,5,4,6.53,3.35,4.87,80.0,0.0,3.32
2015,2,5,5,6.02,3.35,4.87,82.89,0.0,3.29
2015,2,5,6,5.91,3.25,4.83,82.88,0.0,3.37
2015,2,5,7,8.76,3.14,4.79,67.67,0.0,4.6
2015,2,5,8,12.03,3.32,4.85,55.1,0.0,3.51
2015,2,5,9,17.29,2.77,4.67,37.79,0.0,3.51
2015,2,5,10,21.17,0.69,4.02,25.55,0.0,3.47
2015,2,5,11,22.62,-0.3,3.74,21.74,0.0,3.06
2015,2,5,12,23.57,-1.27,3.49,19.14,0.0,2.99
2015,2,5,13,23.98,-2.03,3.29,17.59,0.0,2.98
2015,2,5,14,23.64,-2.58,3.16,17.23,0.0,2.89
2015,2,5,15,22.58,-2.47,3.19,18.54,0.0,2.84
2015,2,5,16,18.64,2.94,4.78,35.39,0.0,2.3
2015,2,5,17,14.64,1.25,4.19,40.04,0.0,2.92
2015,2,5,18,13.35,0.59,3.99,41.5,0.0,3.0
2015,2,5,19,12.43,0.19,3.88,42.89,0.0,2.96
2015,2,5,20,11.47,-0.09,3.8,44.76,0.0,3.0
2015,2,5,21,10.44,-0.24,3.76,47.44,0.0,3.13
2015,2,5,22,9.58,-0.31,3.74,49.98,0.0,3.2
2015,2,5,23,8.87,-0.28,3.75,52.55,0.0,3.21
2015,2,6,0,8.25,-0.19,3.78,55.23,0.0,3.23
2015,2,6,1,7.81,-0.02,3.83,57.64,0.0,3.19
2015,2,6,2,7.44,0.11,3.86,59.55,0.0,3.06
2015,2,6,3,7.19,0.3,3.92,61.49,0.0,2.87
2015,2,6,4,6.95,0.51,3.98,63.45,0.0,2.63
2015,2,6,5,7.03,0.7,4.03,63.93,0.0,2.27
2015,2,6,6,7.16,0.84,4.07,64.04,0.0,2.03
2015,2,6,7,10.03,1.62,4.31,55.87,0.0,2.01
2015,2,6,8,13.12,1.68,4.32,45.68,0.0,1.96
2015,2,6,9,17.72,0.39,3.96,31.19,0.0,1.6
2015,2,6,10,21.22,-2.69,3.12,19.78,0.0,1.52
2015,2,6,11,22.96,-3.11,3.03,17.26,0.0,1.38
2015,2,6,12,23.99,-2.92,3.07,16.42,0.0,1.43
2015,2,6,13,24.44,-2.58,3.16,16.43,0.0,1.38
2015,2,6,14,24.24,-2.24,3.24,17.04,0.0,1.44
2015,2,6,15,23.29,-1.71,3.38,18.81,0.0,1.63
2015,2,6,16,20.59,2.95,4.82,31.6,0.0,1.31
2015,2,6,17,18.41,0.64,4.03,30.29,0.0,1.32
2015,2,6,18,17.96,-0.19,3.78,29.25,0.0,1.26
2015,2,6,19,17.29,-0.53,3.68,29.72,0.0,1.18
2015,2,6,20,15.6,-0.13,3.79,34.1,0.0,1.51
2015,2,6,21,13.74,-0.1,3.8,38.56,0.0,2.29
2015,2,6,22,11.84,0.01,3.83,44.01,0.0,2.95
2015,2,6,23,10.93,-0.03,3.82,46.61,0.0,3.27
2015,2,7,0,10.43,-0.23,3.76,47.41,0.26,3.35
2015,2,7,1,10.01,-0.23,3.77,48.87,0.26,3.29
2015,2,7,2,9.6,-0.05,3.82,50.87,0.26,3.22
2015,2,7,3,9.28,0.08,3.86,52.51,0.0,3.14
2015,2,7,4,9.1,0.05,3.85,53.0,0.0,3.0
2015,2,7,5,9.17,-0.02,3.83,52.49,0.0,2.8
2015,2,7,6,9.85,-0.01,3.83,50.17,0.0,2.41
2015,2,7,7,13.31,1.93,4.42,46.07,0.0,1.64
2015,2,7,8,16.29,-0.26,3.75,32.28,0.0,0.96
2015,2,7,9,19.9,0.84,4.07,27.93,0.0,0.64
2015,2,7,10,23.54,3.83,5.04,27.67,0.0,1.74
2015,2,7,11,24.74,4.91,5.44,27.76,0.0,2.01
2015,2,7,12,25.26,5.22,5.56,27.47,0.0,1.85
2015,2,7,13,25.35,5.29,5.6,27.48,0.0,1.65
2015,2,7,14,25.04,5.23,5.58,27.88,0.0,1.53
2015,2,7,15,24.15,5.36,5.63,29.65,0.0,1.47
2015,2,7,16,22.02,8.55,7.07,42.32,0.0,1.09
2015,2,7,17,20.33,6.61,6.15,40.87,0.0,1.04
2015,2,7,18,20.12,6.2,5.97,40.23,0.0,0.85
2015,2,7,19,19.42,6.11,5.93,41.76,0.0,1.06
2015,2,7,20,17.85,6.19,5.96,46.32,0.0,1.49
2015,2,7,21,16.41,6.03,5.89,50.16,0.0,2.03
2015,2,7,22,15.03,5.5,5.68,52.84,0.0,2.45
2015,2,7,23,14.17,4.82,5.42,53.29,0.0,2.62
2015,2,8,0,13.35,4.14,5.16,53.51,0.0,2.63
2015,2,8,1,12.83,3.67,4.99,53.53,0.0,2.53
2015,2,8,2,12.47,3.28,4.86,53.37,0.0,2.49
2015,2,8,3,12.23,3.02,4.77,53.21,0.0,2.46
2015,2,8,4,12.02,2.85,4.71,53.29,0.0,2.36
2015,2,8,5,12.1,2.72,4.66,52.49,0.0,2.13
2015,2,8,6,12.59,2.57,4.63,50.55,0.0,1.84
2015,2,8,7,15.01,3.23,4.86,45.37,0.0,1.69
2015,2,8,8,17.37,1.9,4.39,35.29,0.0,1.96
2015,2,8,9,21.01,3.71,5.0,32.04,0.0,2.09
2015,2,8,10,23.81,5.74,5.76,31.11,0.0,2.57
2015,2,8,11,24.94,5.93,5.84,29.45,0.0,2.71
2015,2,8,12,25.53,5.63,5.72,27.82,0.0,2.96
2015,2,8,13,25.63,5.19,5.55,26.81,0.0,3.24
2015,2,8,14,25.23,4.84,5.42,26.79,0.0,3.45
2015,2,8,15,24.4,4.7,5.37,27.89,0.0,3.5
2015,2,8,16,21.47,7.34,6.47,40.12,0.0,2.36
2015,2,8,17,17.67,6.53,6.1,47.94,0.0,2.92
2015,2,8,18,16.44,5.81,5.8,49.33,0.0,3.16
2015,2,8,19,15.54,5.35,5.61,50.58,0.0,3.3
2015,2,8,20,14.69,4.99,5.47,52.12,0.0,3.34
2015,2,8,21,13.88,4.73,5.36,53.83,0.0,3.32
2015,2,8,22,13.14,4.52,5.29,55.75,0.0,3.3
2015,2,8,23,12.48,4.36,5.23,57.55,0.0,3.3
2015,2,9,0,11.92,4.27,5.2,59.36,0.09,3.36
2015,2,9,1,11.35,4.27,5.2,61.62,0.09,3.44
2015,2,9,2,10.57,4.4,5.25,65.52,0.09,3.23
2015,2,9,3,9.71,4.6,5.32,70.32,0.0,2.92
2015,2,9,4,9.05,4.78,5.39,74.51,0.0,2.76
2015,2,9,5,8.59,4.91,5.43,77.47,0.0,2.61
2015,2,9,6,8.68,5.0,5.46,77.49,0.0,2.42
2015,2,9,7,12.23,5.19,5.53,61.96,0.0,2.89
2015,2,9,8,15.31,5.6,5.69,52.22,0.0,2.52
2015,2,9,9,20.34,5.56,5.67,37.91,0.0,2.86
2015,2,9,10,23.78,4.39,5.23,28.35,0.0,3.44
2015,2,9,11,25.03,3.85,5.04,25.33,0.0,3.55
2015,2,9,12,25.65,3.09,4.78,23.14,0.0,3.73
2015,2,9,13,25.79,2.25,4.5,21.58,0.0,3.83
2015,2,9,14,25.39,1.59,4.3,21.11,0.0,3.89
2015,2,9,15,24.36,1.29,4.2,21.93,0.0,3.84
2015,2,9,16,21.24,4.36,5.27,33.23,0.0,2.57
2015,2,9,17,16.63,4.12,5.14,43.25,0.0,3.18
2015,2,9,18,15.28,3.46,4.9,44.99,0.0,3.41
2015,2,9,19,14.38,3.14,4.79,46.65,0.0,3.5
2015,2,9,20,13.58,2.9,4.71,48.34,0.0,3.53
2015,2,9,21,12.85,2.73,4.65,50.07,0.0,3.54
2015,2,9,22,12.13,2.6,4.61,52.04,0.0,3.53
2015,2,9,23,11.45,2.49,4.57,53.96,0.0,3.49
2015,2,10,0,10.8,2.38,4.53,55.84,0.0,3.45
2015,2,10,1,10.21,2.25,4.49,57.56,0.0,3.41
2015,2,10,2,9.61,2.1,4.45,59.37,0.0,3.32
2015,2,10,3,8.98,1.92,4.39,61.1,0.0,3.23
2015,2,10,4,8.43,1.79,4.35,62.84,0.0,3.18
2015,2,10,5,7.93,1.68,4.31,64.44,0.0,3.11
2015,2,10,6,7.97,1.63,4.3,64.16,0.0,2.94
2015,2,10,7,12.11,2.11,4.44,50.24,0.0,3.22
2015,2,10,8,15.32,2.42,4.54,41.71,0.0,2.8
2015,2,10,9,20.15,2.07,4.44,30.09,0.0,3.13
2015,2,10,10,23.26,0.0,3.81,21.36,0.0,4.22
2015,2,10,11,24.3,-0.5,3.68,19.36,0.0,4.4
2015,2,10,12,24.89,-0.78,3.61,18.31,0.0,4.57
2015,2,10,13,25.09,-1.0,3.56,17.83,0.0,4.69
2015,2,10,14,24.73,-1.21,3.5,17.89,0.0,4.74
2015,2,10,15,23.73,-1.22,3.5,18.99,0.0,4.54
2015,2,10,16,20.51,2.1,4.49,29.62,0.0,2.87
2015,2,10,17,16.02,2.55,4.61,40.33,0.0,3.18
2015,2,10,18,14.75,2.04,4.44,42.17,0.0,3.22
2015,2,10,19,13.78,1.69,4.32,43.71,0.0,3.17
2015,2,10,20,12.96,1.37,4.22,45.05,0.0,3.1
2015,2,10,21,12.29,1.1,4.14,46.19,0.0,3.09
2015,2,10,22,11.68,0.88,4.08,47.37,0.0,3.12
2015,2,10,23,11.08,0.69,4.03,48.66,0.0,3.22
2015,2,11,0,10.5,0.54,3.98,49.94,0.0,3.28
2015,2,11,1,9.97,0.43,3.95,51.33,0.0,3.29
2015,2,11,2,9.48,0.38,3.94,52.88,0.0,3.19
2015,2,11,3,9.02,0.31,3.92,54.25,0.0,3.02
2015,2,11,4,8.66,0.22,3.9,55.3,0.0,2.87
2015,2,11,5,8.34,0.15,3.88,56.24,0.0,2.74
2015,2,11,6,8.37,0.33,3.93,56.88,0.0,2.61
2015,2,11,7,12.09,0.78,4.06,45.84,0.0,2.82
2015,2,11,8,15.05,0.92,4.09,38.1,0.0,2.48
2015,2,11,9,19.95,1.38,4.23,28.93,0.0,2.7
2015,2,11,10,22.77,1.8,4.36,25.08,0.0,2.76
2015,2,11,11,23.8,1.85,4.38,23.66,0.0,2.64
2015,2,11,12,24.39,1.55,4.29,22.34,0.0,2.75
2015,2,11,13,24.56,1.05,4.15,21.38,0.0,2.96
2015,2,11,14,24.18,0.47,3.97,20.92,0.0,3.1
2015,2,11,15,23.29,0.16,3.89,21.62,0.0,2.98
2015,2,11,16,20.27,4.67,5.42,36.2,0.0,1.95
2015,2,11,17,17.0,2.97,4.76,39.04,0.0,2.26
2015,2,11,18,16.01,1.66,4.34,37.94,0.0,2.24
2015,2,11,19,15.39,0.76,4.07,37.05,0.0,2.15
2015,2,11,20,14.66,0.25,3.92,37.42,0.0,2.13
2015,2,11,21,13.65,0.08,3.87,39.44,0.0,2.28
2015,2,11,22,12.45,-0.08,3.82,42.11,0.0,2.52
2015,2,11,23,11.17,-0.33,3.75,44.98,0.0,2.81
2015,2,12,0,10.04,-0.59,3.68,47.59,0.0,3.07
2015,2,12,1,9.21,-0.78,3.62,49.47,0.0,3.28
2015,2,12,2,8.57,-1.09,3.54,50.5,0.0,3.32
2015,2,12,3,7.99,-1.42,3.46,51.33,0.0,3.28
2015,2,12,4,7.48,-1.73,3.37,51.78,0.0,3.23
2015,2,12,5,7.0,-1.99,3.31,52.58,0.0,3.17
2015,2,12,6,7.06,-2.0,3.3,52.24,0.0,2.99
2015,2,12,7,10.9,-2.21,3.25,39.71,0.0,3.41
2015,2,12,8,13.94,-2.19,3.25,32.54,0.0,3.12
2015,2,12,9,18.69,-1.81,3.35,24.78,0.0,3.16
2015,2,12,10,22.24,-1.39,3.45,20.5,0.0,3.31
2015,2,12,11,23.7,-0.51,3.69,20.05,0.0,2.94
2015,2,12,12,24.64,0.14,3.88,19.89,0.0,2.63
2015,2,12,13,25.11,0.43,3.96,19.72,0.0,2.51
2015,2,12,14,24.9,0.47,3.98,20.05,0.0,2.66
2015,2,12,15,24.09,0.69,4.04,21.36,0.0,2.72
2015,2,12,16,20.77,5.51,5.75,37.15,0.0,2.02
2015,2,12,17,17.07,3.66,5.0,40.74,0.0,2.71
2015,2,12,18,15.41,2.9,4.74,42.97,0.0,3.09
2015,2,12,19,14.32,2.35,4.55,44.27,0.0,3.28
2015,2,12,20,13.33,1.64,4.32,44.85,0.0,3.47
2015,2,12,21,12.44,0.73,4.05,44.58,0.0,3.57
2015,2,12,22,11.52,-0.21,3.78,44.2,0.0,3.57
2015,2,12,23,10.72,-1.16,3.53,43.51,0.0,3.6
2015,2,13,0,10.0,-2.02,3.31,42.79,0.0,3.64
2015,2,13,1,9.5,-2.81,3.12,41.69,0.0,3.78
2015,2,13,2,9.0,-3.36,2.99,41.31,0.0,3.85
2015,2,13,3,8.41,-3.63,2.93,42.13,0.0,3.8
2015,2,13,4,7.79,-3.74,2.9,43.5,0.0,3.64
2015,2,13,5,7.21,-3.78,2.89,45.12,0.0,3.49
2015,2,13,6,7.29,-3.7,2.91,45.21,0.0,3.31
2015,2,13,7,11.28,-4.22,2.79,33.15,0.0,4.31
